repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700021398,2023-05-24T10:49:25,700.7337975233459,1db51625512e546534a6a7352ff4ff3b9c48d713,1245770
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700088316,2023-05-24T13:34:40,701.3054947035344,6a96bb1f430f92b83cc31f74db4e4c1f71e155e5,1245871
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700203390,2023-05-24T17:26:23,699.0901435747619,b9da43bde2c92655235855f4bb966f7a2537eafa,1246058
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700300182,2023-05-24T21:30:03,714.4724967300135,468123d0735b96f7486f1e1a4de373e3dd7520bd,1246204
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700419698,2023-05-25T01:52:13,698.7485331172375,c1577427eba79d954813d300bfe6d4f09e0249f0,1246339
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700466895,2023-05-25T06:53:28,700.0484010914442,ee3230b1fe26e5521d07465dcab71e75d586e422,1246434
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700514313,2023-05-25T09:03:58,705.381155051713,0cd7e9f3c07773af459b1d5676b4f14a1a4c2844,1246517
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700632485,2023-05-25T13:17:19,697.6994827778672,09f3ed0c8776aaa707aab014022efa3a16e01a6e,1246661
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700642948,2023-05-25T13:25:13,711.2717424955335,6e07dad252683bcc1ed82d6a973adda9b490af1f,1246670
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700740917,2023-05-25T17:00:24,705.5053302604283,4971297a8917c4ce5f9136ebb0c82cde74eb50c4,1246837
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1700910193,2023-05-25T20:49:35,703.3757837860103,6d91b4ed2bb8fbe97d7f5fcf7cad0e6f2bb6ad2f,1247021
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701058422,2023-05-26T00:58:32,720.9206434810476,d49f009b89ad3ae1616d96cb1d2d9234ef3f6cda,1247180
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701137605,2023-05-26T04:58:44,699.0495565222936,ffc18acbe9c027a3d6c960322b40a9d0576af311,1247241
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701211041,2023-05-26T08:30:04,697.9005280082492,35f77e2aafb53fdda81c118a9ea61aefdacd61b4,1247293
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701354563,2023-05-26T12:58:50,713.5509946618913,3999253a6a3dc448416b9a73377e8599ca6bd022,1247437
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701378495,2023-05-26T13:11:40,704.2465628580685,bb19012006135abc7ddd72be3cd269be7ef114b5,1247444
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701512928,2023-05-26T17:23:29,715.7943834955804,8ca2ea7fe36515caaf70ddf90bfd2ee269f059cf,1247619
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701633791,2023-05-26T19:44:57,703.388722621652,fc6056442a0fa16146259cb730d4e34a16656952,1247712
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701730130,2023-05-27T00:56:39,718.946735697813,b45b68be3f9bae0da4d649a44e60c6cd175f2212,1247879
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701885528,2023-05-27T11:39:36,700.1851051614285,6a941c8c6ff3290e530942915ee97161b670f15d,1247945
autoland,4769069,12,50a9219713fd7715e595cfc1c87ae715daf0cfcb,windows10-64-shippable-qr,True,False,,,102210fe594ee9b33d82058545b1ed14f4c8206e,console.autocomplete.longInput,damp,True,damp console.autocomplete.longInput opt e10s fission stylo webrender-sw,4768818,77,ms,firefox,,1701921807,2023-05-27T15:52:21,702.4225055585975,531a15ae09d49e29c270830e9b873aa625a5a8c2,1247961
