repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,value,revision,push_id
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1698868777,2023-05-22T13:40:52,175.0664540050002,f33c60c4ff99d5beed15c73b80250287090e2861,1244394
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1699016746,2023-05-22T17:04:04,139.14765592699996,14198946261c357531556d1e4fb815ba501d6cd9,1244549
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1699231016,2023-05-22T17:04:04,142.26604921599994,14198946261c357531556d1e4fb815ba501d6cd9,1244549
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1699191322,2023-05-22T17:04:04,152.12412956000003,14198946261c357531556d1e4fb815ba501d6cd9,1244549
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1698956256,2023-05-22T17:04:04,126.83599263800002,14198946261c357531556d1e4fb815ba501d6cd9,1244549
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1699509935,2023-05-23T14:08:08,129.6960143289998,984f10e01d4ef76653773a041959d685826424e9,1245114
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1699845480,2023-05-23T14:08:08,115.31267778799997,984f10e01d4ef76653773a041959d685826424e9,1245114
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1699366468,2023-05-23T14:08:08,128.79282489199977,984f10e01d4ef76653773a041959d685826424e9,1245114
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1699923608,2023-05-23T14:08:08,140.49689311099974,984f10e01d4ef76653773a041959d685826424e9,1245114
mozilla-release,2780728,2,62d18e7178e5e49e8c418c03abac5bfcf7966f59,gecko-decision,True,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,decision,True,decision opt ,,7,,,,1700186674,2023-05-23T14:08:08,147.94483816699994,984f10e01d4ef76653773a041959d685826424e9,1245114
