revision,value,repository_name,signature_id,framework_id,signature_hash,machine_platform,should_alert,has_subtests,extra_options,tags,option_collection_hash,test,suite,lower_is_better,name,parent_signature,repository_id,measurement_unit,application,job_id,entry_id,push_timestamp,push_id,test_new_value,test_classifier,alert_prev_push_revision,alert_id,test_amount_pct,alert_performance_tags,test_prev_value,alert_first_triaged,test_series_signature_has_subtests,alert_framework,test_series_signature_framework_id,test_series_signature_suite_public_name,alert_related_alerts,test_taskcluster_metadata_retry_id,alert_prev_push_id,alert_status,alert_push_id,test_status,alert_assignee_username,test_series_signature_signature_hash,test_prev_taskcluster_metadata_task_id,test_series_signature_machine_platform,alert_bug_number,alert_repository,alert_bug_due_date,test_series_signature_test_public_name,alert_issue_tracker,test_amount_abs,test_id,test_series_signature_measurement_unit,test_taskcluster_metadata_task_id,test_backfill_record_total_backfills_successful,test_summary_id,test_series_signature_option_collection_hash,test_prev_taskcluster_metadata_retry_id,test_is_regression,test_manually_created,test_classifier_email,test_backfill_record_total_backfills_failed,test_backfill_record_total_actions_triggered,alert_assignee_email,alert_creation_timestamp,test_prev_profile_url,alert_notes,test_series_signature_test,test_noise_profile,test_series_signature_lower_is_better,alert_revision,test_related_summary_id,alert_bug_updated,test_profile_url,test_backfill_record_context,test_starred,test_backfill_record_total_backfills_in_progress,test_t_value,test_series_signature_suite,test_series_signature_extra_options,test_backfill_record_status,test_series_signature_tags,alert_triage_due_date,alert_status_general,test_status_general
2d92d28f639f20a7e917b7f63cb308163faedc26,112462056.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1698774049,2023-05-22 10:57:11,1244274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
5d18e7ffe2f3e4505ea815d584d20e66ad10f515,112529884.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1698853233,2023-05-22 13:08:08,1244363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
da36d793eee9548d4e7196c784c9e6583503e4d0,112530091.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1698963289,2023-05-22 17:17:42,1244560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
bb21e327ccb79685430efa701a571f96d4aba6cb,112530001.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1698998382,2023-05-22 18:17:58,1244594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
3845ce20497dee03cfc8a249aef6631c3ced0f64,112530054.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699076054,2023-05-22 19:53:53,1244630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
10376393123f4d9a4f109e05e2dc02e1a6a53f5a,112529873.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699112143,2023-05-22 22:34:21,1244721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
4cd85e4d83071ca50933de882aeaf2470fe819af,112488203.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699136440,2023-05-22 23:30:04,1244741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
90cc6042aa21102c5db1104ebf025b2996581c5b,112489111.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699141749,2023-05-23 00:38:18,1244750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
7a51123a06fd8b545661d59b7bce2da976113d04,112489420.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699189395,2023-05-23 06:38:16,1244841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
27fdd6adf92cff7333ecedfc9a94e590855e3864,112489210.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699221872,2023-05-23 08:48:47,1244918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
955878b3fc2e2ab7b42a31204d22d146325b8606,112508587.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699330352,2023-05-23 12:54:39,1245034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
aff600803c65d16306e9b83e8d2ad9076e931b09,112509674.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699384881,2023-05-23 14:44:20,1245149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
a44ca539ad3031e86cf3b1fa07cb51c6ba7ba37b,112509491.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699427280,2023-05-23 15:58:01,1245208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
cdaf2440657b316b1020614bbbd93fb53cf74a28,112509645.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699456071,2023-05-23 17:07:18,1245275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
fd78e4c3da71b2aca797f8f3a95ce9608e68d8bc,112509640.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699495845,2023-05-23 18:30:46,1245352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
18764588cd714e2ab18aaa107308c29c6c6f5620,112509411.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699522068,2023-05-23 19:11:26,1245377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
5d395baeb72f5b2e94b390e86e3458b03f81b9f1,112511338.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699711243,2023-05-24 00:39:00,1245552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
46f3836ae308bd5f050a226c1857363810e62000,113259946.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699721824,2023-05-24 01:18:14,1245563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
4cd4ff2534c7ba8e5043c40d611a712d5b23d8db,113259442.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699836457,2023-05-24 06:38:39,1245647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
8dc9f859a4f75050c2d5f6b020a54963211aadcf,113259639.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1699905166,2023-05-24 09:16:08,1245721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
ed223d92f0152998b7e3d71be0f1a842d7c0a804,113292302.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700034693,2023-05-24 13:15:23,1245860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
91cc3f83ee9d297e309c64c81fd99d7f076fc5ef,113292240.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700071446,2023-05-24 14:44:34,1245913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
a25f43e48ba8b944eb9c66e1b21d4e3658092c7a,113292418.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700086343,2023-05-24 15:25:29,1245955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
5d773ae7710265ab98e15efc43b1afb17ab2e404,113292351.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700112228,2023-05-24 16:01:36,1245990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
8f77061c28ea7940d839cfe56cea49a7a93316fe,113292412.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700120221,2023-05-24 16:39:13,1246027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
bf8eb33869f653775b7a728977642622646999cf,113292442.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700146385,2023-05-24 17:39:36,1246064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
abac8d79ad435ae404b25258ed54bc951585e1e1,113292492.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700161379,2023-05-24 18:07:57,1246080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
988dc90acb1cc0118b71602052f580ee9f0fdd98,113292378.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700216996,2023-05-24 19:07:15,1246106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
47035e0d1956fa732f12f39e2e95f414627a6803,113295566.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700232759,2023-05-24 20:13:13,1246145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
a1cbd6e89cb6322919782e5fb568fa50ee061e21,113295692.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700246615,2023-05-24 20:55:49,1246175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
de6331a535ee242c308f6bedf2d8f118de4e381f,113297102.0,firefox-android,4669835,2,736085869a9781fb44d663498762da29aa8f5abf,fenix-android-all,False,True,,,102210fe594ee9b33d82058545b1ed14f4c8206e,,apk-size-fenixDebug,True,apk-size-fenixDebug opt ,,127,,,,1700262946,2023-05-24 21:33:58,1246206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN,TN
